,welch_2,welch_10,welch_15,welch_20,welch_25,welch_30,welch_35
508,2.4943089343935e-12,5.109581176258102e-12,1.0284066917654963e-11,2.4717791893163156e-11,3.4747620059125893e-11,5.07684798967246e-12,3.917826347506776e-12
509,2.4619301295133e-12,5.204402913948213e-12,1.0612090164670978e-11,2.7668144052267822e-11,3.3939364059913315e-11,8.487571735835203e-12,3.713068287078709e-12
510,2.4918549619835846e-12,5.233563696905524e-12,1.0853145125057937e-11,2.4949823985586517e-11,3.391231602929079e-11,5.374866363216978e-12,3.878236999768686e-12
511,2.446051280119553e-12,5.308060689492605e-12,9.923390139208977e-12,2.5642544402844606e-11,3.555437682864127e-11,1.1494178962151202e-11,6.392546688718606e-13
512,2.466636225545012e-12,5.0312313215181885e-12,1.0555954542255485e-11,2.5050287474102705e-11,3.252002503547423e-11,3.0158350440156413e-12,9.616925934639628e-12
513,2.4430587838582113e-12,5.209055196676495e-12,1.0621982871884776e-11,2.6894921430065044e-11,3.409013670781627e-11,7.505185525059515e-12,4.332387052975589e-12
514,2.453035199878524e-12,5.031156526877361e-12,1.0001301799991828e-11,2.5499086863515773e-11,3.037577549291355e-11,6.922215982575573e-12,2.0150581980257564e-12
515,2.4236707352393505e-12,5.182781318429781e-12,1.0492111530090028e-11,2.512885583429737e-11,3.550279213461534e-11,6.248061643583109e-12,6.2958061583591385e-12
516,2.4357220719500648e-12,5.092349012920205e-12,1.0187505524900938e-11,2.460629389931498e-11,3.333122032916944e-11,7.314653808365038e-12,5.298245526675658e-12
517,2.4130898728000947e-12,5.103492317985564e-12,1.0293736932445956e-11,2.581630744137392e-11,3.2680507663397196e-11,5.941788581466636e-12,2.074504615997423e-12
518,2.4223946715090115e-12,5.09538052190477e-12,1.003940609219926e-11,2.6491438662653067e-11,3.140050724930565e-11,9.352391533538905e-12,8.227944011968944e-12
519,2.403507430839235e-12,4.934771485221339e-12,1.0372706024434169e-11,2.3409929994988492e-11,3.579266711065817e-11,7.183520488735488e-12,5.3488360081731606e-12
520,2.3830220002605223e-12,5.111050539116412e-12,1.0102404937464932e-11,2.6685117982403942e-11,3.345819385740407e-11,5.055889162275622e-12,1.0579288787533093e-12
521,2.4068780980830764e-12,4.942660284014557e-12,1.0001488652582376e-11,2.4611925342677498e-11,3.199318562678219e-11,6.5159936468124745e-12,5.41093573391513e-12
522,2.3743920386779047e-12,5.066462494695964e-12,1.0150847287716379e-11,2.53620167852322e-11,2.994925839752648e-11,7.1117729692777634e-12,3.172931178580808e-12
523,2.38809953142831e-12,5.085853425694283e-12,1.0043332089965195e-11,2.3924053314422847e-11,3.433238167391411e-11,6.4978885602082306e-12,4.397446300738626e-12
524,2.35745806503905e-12,4.737097827983088e-12,1.0124860767090583e-11,2.5860184501837338e-11,3.2555134973876755e-11,6.148321939018413e-12,3.3031922553883024e-12
525,2.3767618972912068e-12,5.048909355066661e-12,9.969275971823157e-12,2.3967419614392428e-11,3.2696184815894375e-11,5.187086858595102e-12,4.646502667131351e-12
526,2.3365451363237267e-12,5.005935110020403e-12,9.643710727295624e-12,2.4146954148730746e-11,3.038092407823311e-11,1.043800527904966e-11,2.126631595560687e-12
527,2.3680174508892797e-12,4.8736228336199845e-12,1.0369780098513732e-11,2.6215601296472015e-11,3.352916629078754e-11,6.531042654149439e-12,4.690362217820205e-12
528,2.3250296029604402e-12,5.0168776458313625e-12,9.709209310116502e-12,2.264245279376265e-11,3.3506857198937885e-11,5.0073366745746156e-12,3.1399716301938135e-12
529,2.347078644832071e-12,4.7933718654630786e-12,9.795710193064636e-12,2.523076878632854e-11,3.122441073622401e-11,8.369133000986175e-12,7.423312403960397e-12
530,2.321432311352747e-12,4.874951072897029e-12,1.0109478867866241e-11,2.4868172582979927e-11,3.160566143102542e-11,4.099649891770679e-12,2.8249041193999018e-12
531,2.319475852496781e-12,4.959832847440125e-12,9.422395196031256e-12,2.4006236475977058e-11,3.092821762173996e-11,9.117844846004304e-12,4.795911629146495e-12
532,2.3256947146661536e-12,4.8133859123692174e-12,1.0141604752093748e-11,2.4448659348004653e-11,3.175464829001256e-11,3.132153995644643e-12,3.786202865675415e-12
533,2.304261195738119e-12,4.826452823281645e-12,9.533969235836012e-12,2.392981847119729e-11,3.237169139969409e-11,8.024060980176502e-12,3.7054976947754705e-12
534,2.3007268040351217e-12,4.924445950634814e-12,9.723944678274756e-12,2.4670139655808358e-11,3.1850299523078986e-11,7.088841793017683e-12,4.08020930245215e-12
535,2.2961524049712822e-12,4.677666623378857e-12,9.740298308694295e-12,2.3620075791957934e-11,3.157106393172146e-11,6.144164659581115e-12,4.524041038282083e-12
536,2.287339112168147e-12,4.814169402882286e-12,9.558125794462405e-12,2.512924508088193e-11,3.058304017254045e-11,6.98859464581384e-12,4.05352700934812e-12
537,2.2826247257636425e-12,4.833602874645882e-12,9.684213996251563e-12,2.0976183589620385e-11,3.237408050134229e-11,4.911599706143095e-12,2.59607779673008e-12
538,2.287608675905786e-12,4.767322917257159e-12,9.595211962349522e-12,2.5567337227059808e-11,3.207475459871648e-11,8.83332495095978e-12,3.255360995660199e-12
539,2.2614234521354777e-12,4.812304521354596e-12,9.783556170933436e-12,2.387435195843436e-11,2.985197838251965e-11,6.6435306974137246e-12,3.506101252520673e-12
540,2.26840145076704e-12,4.695229188157932e-12,9.244172645138456e-12,2.3350987422214278e-11,2.8656375359402078e-11,4.581159434672776e-12,4.2585087906093775e-12
541,2.2468097575758557e-12,4.6588358270961e-12,9.962440075201255e-12,2.2955792009788866e-11,3.3129025318110036e-11,7.050937494274155e-12,1.6669653567778829e-12
542,2.270948234654492e-12,4.663802157627387e-12,9.192938467095147e-12,2.3962925686251305e-11,3.117435742300317e-11,6.149261428911333e-12,7.248546995361693e-12
543,2.2337710858380155e-12,4.775571424762954e-12,9.653297048208119e-12,2.293579784553275e-11,2.9570187449540454e-11,5.689302418436081e-12,1.6617044934677537e-12
544,2.2395514519187493e-12,4.730501918163846e-12,9.351034266775696e-12,2.4149650680310507e-11,2.9893221452979456e-11,8.02958763660734e-12,3.994924153678708e-12
545,2.226207624550233e-12,4.73468120397176e-12,9.616903124031769e-12,2.254293102926734e-11,3.171577545198928e-11,4.590698685633901e-12,6.924906990982228e-12
546,2.2325480082725665e-12,4.669995706253539e-12,9.263185149323157e-12,2.3300685427857208e-11,3.14440992033083e-11,9.333944875969084e-12,4.3065387978341985e-12
547,2.2136563166469912e-12,4.540436048214867e-12,9.593516214880536e-12,2.4799192840306098e-11,2.918699836662523e-11,3.737934823291688e-12,1.3741716695253263e-12
548,2.223716299936197e-12,4.662953323998806e-12,9.214112046354702e-12,2.214239479409212e-11,2.907788332097073e-11,7.098587644382542e-12,7.919304583148933e-12
549,2.1984281861690847e-12,4.6434879555852415e-12,9.336871547473398e-12,2.383313149986066e-11,3.0498011247231826e-11,5.549918745738678e-12,1.6321834031244687e-12
550,2.2042440052603026e-12,4.643856086115433e-12,9.229167849200649e-12,2.2092153475512983e-11,3.1312931185080375e-11,5.553382373604157e-12,2.8398959234231503e-12
551,2.195927859222007e-12,4.62744351244306e-12,9.184707663902311e-12,2.3483402105468548e-11,2.9782340117662306e-11,7.268519542883215e-12,6.5016784242044475e-12
552,2.1942894694766295e-12,4.478181769427188e-12,9.368264572062699e-12,2.299535211828448e-11,3.005634314785417e-11,4.989215336432011e-12,2.2688071805176464e-12
553,2.179934297216975e-12,4.572181995693801e-12,9.312608743514275e-12,2.16231962923406e-11,2.9606519855473e-11,7.857653149829326e-12,1.56185299729849e-12
554,2.1806545210978027e-12,4.584091244591793e-12,8.986689392100457e-12,2.3435331984008646e-11,3.115586960039998e-11,5.441605505394868e-12,4.744119297337809e-12
555,2.167399099573954e-12,4.560827596679832e-12,9.229082382615176e-12,2.278321127198727e-11,2.7761013124017092e-11,4.895878036345129e-12,3.682628388996339e-12
556,2.1692910602825357e-12,4.623508758011133e-12,9.190029988794524e-12,2.2594120469828096e-11,3.097651051212505e-11,6.25667066769958e-12,2.0001955044817616e-12
557,2.166625263310473e-12,4.451059290492403e-12,9.26791702555561e-12,2.2385009472775797e-11,2.7666356359000257e-11,5.370251238406673e-12,5.546388778002926e-12
558,2.1522423066416365e-12,4.553467565724111e-12,9.004684173774734e-12,2.3366228425585155e-11,2.999684829948178e-11,6.321382022292743e-12,2.7958493320163855e-12
559,2.1525691259155265e-12,4.420648812109819e-12,8.946783977343743e-12,2.114168532706626e-11,2.9740764405078625e-11,7.30779777284914e-12,3.0710824710490482e-12
560,2.1444715293646606e-12,4.551222712565464e-12,8.905174991477736e-12,2.3676321415495783e-11,3.044696162721253e-11,4.944600592766927e-12,2.8750877231575953e-12
561,2.130743722248733e-12,4.4991128902783885e-12,9.590508408790633e-12,2.211617618416187e-11,2.8391381424280227e-11,6.791620137855057e-12,7.870652697507953e-12
562,2.1413142414183464e-12,4.4606867241951304e-12,8.469102644323012e-12,2.284801911787974e-11,2.9065147618846338e-11,5.367118583980268e-12,2.151322237092314e-12
563,2.1173602613416595e-12,4.4794388528821035e-12,9.177279284784558e-12,2.2326390257165698e-11,2.8326540192816072e-11,5.304071597738392e-12,3.998153184950737e-12
564,2.1420031483892974e-12,4.267018311580504e-12,9.011390351702697e-12,2.1560509890788208e-11,3.228096342658911e-11,6.933986174828745e-12,3.3307629582764747e-12
565,2.1023179156086153e-12,4.627617655814126e-12,8.551597543010487e-12,2.27982888274659e-11,2.5790784953863293e-11,4.246401328021928e-12,2.724517430334924e-12
566,2.1149488514821785e-12,4.3961582122621136e-12,9.248855769660381e-12,2.1331639331520514e-11,2.95636184060571e-11,7.948524242164826e-12,2.2059287530147278e-12
567,2.1025453712135023e-12,4.390886293153435e-12,8.79995917202433e-12,2.2526817077980536e-11,2.8418816515643254e-11,4.484784241665542e-12,6.597687050467412e-12
568,2.1080367403588954e-12,4.394371883781496e-12,8.826386162519698e-12,2.1008066229205753e-11,3.084191443188421e-11,7.17806199669352e-12,2.1595020373774555e-12
569,2.0864229117633783e-12,4.303016374083296e-12,8.70582848078148e-12,2.281406907203162e-11,2.8199002622980486e-11,6.429544704532054e-12,2.5041680840717168e-12
570,2.0991599484588002e-12,4.40703295470866e-12,8.895893683339346e-12,2.1034311161882776e-11,2.7355894788019922e-11,4.703875931859859e-12,3.3007171038883915e-12
571,2.077595414765346e-12,4.371547393988397e-12,8.821202062510563e-12,2.167745187890071e-11,2.8377792788500563e-11,7.087773573489769e-12,2.4443327282966155e-12
572,2.0878023024761573e-12,4.307739725213898e-12,8.908404407670408e-12,2.242701531841987e-11,3.021737843786179e-11,4.0718487498033996e-12,5.218454726912884e-12
573,2.0659408507503753e-12,4.458371196781356e-12,8.565338897950116e-12,2.1861030464653713e-11,2.6521961882304168e-11,6.817206668996794e-12,3.841896789356215e-12
574,2.0780715901728443e-12,4.233734658546883e-12,8.914498027248425e-12,2.0475148510239094e-11,2.807682376693974e-11,5.105139165438606e-12,4.047844495051619e-12
575,2.061602736647651e-12,4.3384104710221286e-12,8.642864155715271e-12,2.274686751171579e-11,2.8097961049020088e-11,5.822293183401618e-12,3.235685242288755e-12
576,2.059245908385881e-12,4.236889559833715e-12,8.702316031452534e-12,2.1631910511897114e-11,2.956551288990062e-11,5.0059155439809645e-12,3.668969530364538e-12
577,2.061979762101967e-12,4.3926773181092235e-12,8.57221332930247e-12,2.1004705043124583e-11,2.723283146583762e-11,6.593063767395696e-12,3.010453018212133e-12
578,2.0363890503499348e-12,4.308228081776849e-12,8.782843753412617e-12,2.1046555780748118e-11,2.8619714988414092e-11,4.660774425722744e-12,7.251676198654654e-12
579,2.0473026335780195e-12,4.2559936457474055e-12,8.429244391581657e-12,2.2205883528210144e-11,2.776400131417221e-11,6.7231665661081416e-12,1.2171924853072349e-12
580,2.032234129979866e-12,4.205507947747179e-12,8.73028297733758e-12,2.0942242333195323e-11,2.7538713654616836e-11,4.57133776226201e-12,3.7069142553192544e-12
581,2.0346655326836917e-12,4.20034528311144e-12,8.350235917100724e-12,2.0359899352331557e-11,2.6867780078056644e-11,6.941866591361584e-12,2.8765163112383737e-12
582,2.021754273967023e-12,4.3149434226833964e-12,8.722274759200499e-12,2.120436142689313e-11,2.8744047230353372e-11,4.9006504319418576e-12,2.715118453749875e-12
583,2.041241576997191e-12,4.256773432879257e-12,8.456113134101921e-12,2.1985114954606542e-11,2.639519738024542e-11,5.179493635230036e-12,2.5227767423240907e-12
584,2.0022584695184307e-12,4.214565614145585e-12,8.332811463168422e-12,2.0724639076945526e-11,2.9046887910771526e-11,6.569726913503872e-12,5.278444739431656e-12
585,2.0235175636438e-12,4.202037908358598e-12,8.710394052651777e-12,2.039729832656245e-11,2.653443150696578e-11,4.7760039710642194e-12,1.383966995783834e-12
586,2.001800999669975e-12,4.203199072464018e-12,8.415898470666837e-12,2.0669652457857498e-11,2.8604456823228796e-11,7.45048409194397e-12,2.7152408294354347e-12
587,2.004624503321622e-12,4.1371564376399455e-12,8.24090609282618e-12,2.2208966016834422e-11,2.7246579976524184e-11,4.7361109922606545e-12,4.0981402813521274e-12
588,2.004612659800802e-12,4.2015033803902475e-12,8.577142000695309e-12,2.0503031133844743e-11,2.7814302481300485e-11,5.042141224761541e-12,3.6018057696782143e-12
589,1.9894762076775923e-12,4.19760010830205e-12,8.345042374849552e-12,2.1139871544583643e-11,2.5792332190803724e-11,5.600669034877695e-12,2.906115585004324e-12
590,1.9967337436687776e-12,4.114099088238086e-12,8.354607291079554e-12,2.0413332939979706e-11,2.785331317529445e-11,5.5632395053021515e-12,4.0883217830857045e-12
591,1.978685081673431e-12,4.1774234661618815e-12,8.43929010368946e-12,2.0937681304947904e-11,2.589204285011674e-11,5.494842686994639e-12,4.099273706850714e-12
592,1.9781772972805282e-12,4.017105397917611e-12,8.594955844210562e-12,2.0655084071295035e-11,2.884817019822654e-11,5.4868556650504586e-12,1.4815433654585267e-12
593,1.9677338432386692e-12,4.249096932737891e-12,7.939373974744842e-12,2.0312558259180345e-11,2.635817942431627e-11,5.275303251700009e-12,5.645216339480374e-12
594,1.9917054182171525e-12,4.153086895858581e-12,8.504561065715347e-12,2.1138281853677324e-11,2.7387506632788235e-11,7.1701610372905375e-12,4.029332283709956e-12
595,1.947454362436727e-12,4.036788417206489e-12,8.25189616098645e-12,1.9908384686767605e-11,2.6439375283096166e-11,4.138742335250925e-12,1.947594237902295e-12
596,1.970921465799062e-12,4.172266852978855e-12,8.268852556868069e-12,2.0564737168122636e-11,2.6687356280376994e-11,5.390851565843722e-12,2.3433669770763108e-12
597,1.9528569240114772e-12,4.006275577821742e-12,8.221839202778502e-12,2.1068225048365093e-11,2.711581292902441e-11,4.944484877816043e-12,4.772828830124177e-12
598,1.9569813893686705e-12,4.104151753129276e-12,8.144383109449686e-12,1.9411713641515075e-11,2.6359268422050413e-11,4.994976353110331e-12,5.495908805789233e-13
599,1.935347229568715e-12,4.05864241735615e-12,8.276953516982173e-12,2.070075440515457e-11,2.4127728243495265e-11,6.330046503512754e-12,5.239365451245947e-12
600,1.947268181622032e-12,4.130170478117999e-12,8.195276553045458e-12,2.077943930373466e-11,2.8339727797440904e-11,3.630753211934297e-12,3.456645273171675e-12
601,1.9424308622127037e-12,3.989512276442477e-12,8.305170549981048e-12,1.932924623552426e-11,2.696877941282618e-11,6.738208111245454e-12,1.8505429454121263e-12
602,1.932517202137368e-12,4.059262987584686e-12,7.816032488111293e-12,2.0795039902023534e-11,2.701588694117973e-11,5.515163976671579e-12,2.5507953271371545e-12
603,1.933416297998425e-12,3.972326245664333e-12,8.260682545929437e-12,2.0004507828958928e-11,2.4872225760685956e-11,4.721148878478627e-12,4.968429731821664e-12
604,1.916043662279959e-12,4.041750668129344e-12,7.968282940282664e-12,2.049339744195736e-11,2.6532085054714995e-11,5.9425030879458e-12,2.706132044259365e-12
605,1.93283573514786e-12,4.1321384815126455e-12,8.262932724118922e-12,2.0417185388431543e-11,2.805728287733507e-11,4.318257424892103e-12,4.517775013660344e-12
606,1.901624493696078e-12,3.955941168199283e-12,8.052038291437973e-12,2.005980760232691e-11,2.5669505338529177e-11,6.253261097148375e-12,3.6201715344845724e-12
607,1.9236792957635684e-12,3.9404866223112805e-12,8.058390253308708e-12,1.9547151484803632e-11,2.4476797180179526e-11,4.362664104869555e-12,2.43915630047039e-12
608,1.8965023896968944e-12,4.047274795119966e-12,7.895582504850494e-12,2.0019000888984197e-11,2.5890115421333414e-11,5.281241648067303e-12,3.0609564513163762e-12
609,1.9178083057077685e-12,3.837542675383897e-12,8.05981261125966e-12,1.930993408068285e-11,2.7341271892163307e-11,5.587840094451174e-12,3.360278341876131e-12
610,1.894886109780978e-12,4.139585392758789e-12,8.095360134053675e-12,2.015253592266817e-11,2.696094560520856e-11,5.4222305751495686e-12,4.620882561644889e-12
611,1.899551459624543e-12,3.889421736541199e-12,7.99854320841256e-12,1.9750052217727538e-11,2.37941376115904e-11,4.9295951174774676e-12,2.0911578377963404e-12
612,1.8798562220804073e-12,4.0029160432902685e-12,7.951794875825864e-12,1.9696704262998115e-11,2.65840646843215e-11,5.794278911446366e-12,2.811779857877544e-12
613,1.896492411183244e-12,3.957815224428926e-12,8.026412014600607e-12,2.0164144734147776e-11,2.6513848347972455e-11,4.090048082550218e-12,1.952744580916735e-12
614,1.8766111793175067e-12,3.819485160931686e-12,7.756747070012718e-12,1.9063667015862465e-11,2.5176360734429748e-11,7.178886879775843e-12,3.0615579303362453e-12
615,1.881841059623766e-12,3.985026571590327e-12,7.833421477997711e-12,1.964952566828118e-11,2.5406450744808786e-11,3.517554524731254e-12,2.1645547821195953e-12
616,1.8660435800636734e-12,3.953909754843242e-12,8.021560875209996e-12,2.051944981270177e-11,2.4934874731523143e-11,5.855583243365537e-12,4.7014815294146415e-12
617,1.8860062028233037e-12,3.8746533571346054e-12,7.867285566687168e-12,1.9040959448360295e-11,2.5736208451247728e-11,5.779579393200889e-12,2.4034054016520912e-12
618,1.8536422771280585e-12,3.960870202428407e-12,7.830690433760645e-12,1.8930601455007363e-11,2.6568981216070305e-11,3.832541304864315e-12,3.165342327054152e-12
619,1.875732711119759e-12,3.7402867205455675e-12,8.045448060054679e-12,1.9628011327649882e-11,2.526833818598663e-11,7.070413492367005e-12,2.1789847422032007e-12
620,1.8534768086687677e-12,3.945813629679076e-12,7.719672395097999e-12,2.0233525115396025e-11,2.571408661091043e-11,2.880771732975134e-12,4.568226089250673e-12
621,1.8543193427457728e-12,3.895972870423543e-12,7.580987153327597e-12,1.8791977641465263e-11,2.4337078248836653e-11,7.067331045326924e-12,3.211301457294275e-12
622,1.8481457417348226e-12,3.893092805833946e-12,8.057081733597216e-12,1.9224821735502218e-11,2.5792669142994727e-11,3.046647209433796e-12,2.9616049721235657e-12
623,1.8514926771479826e-12,3.834525366471604e-12,7.486191487310445e-12,1.8691226729514392e-11,2.619655424073959e-11,5.4305086736646176e-12,4.119888255109994e-12
624,1.8425857582868764e-12,3.825107797013498e-12,7.811091606496517e-12,2.014681807763145e-11,2.350588745444557e-11,5.0633888137844225e-12,2.7198518203191128e-12
625,1.830302884928636e-12,3.8116267298703156e-12,7.973817751082656e-12,1.839863528144333e-11,2.4878068665196588e-11,5.0907592112878875e-12,1.7887845860466505e-12
626,1.8422294369800435e-12,3.850159969445015e-12,7.477053779679475e-12,1.9050178880292058e-11,2.5285746394353705e-11,5.556659551035803e-12,4.416918816892778e-12
627,1.831803801853508e-12,3.810744239590855e-12,7.665140590609733e-12,1.9554119731592842e-11,2.6690659304664355e-11,4.666281878709869e-12,3.354830363128782e-12
628,1.8250303437485108e-12,3.944699999419704e-12,7.95161065870343e-12,1.9309278181507078e-11,2.3789263857664917e-11,5.434348250490278e-12,8.26221371211196e-13
629,1.8164496685056873e-12,3.692094923446126e-12,7.433372444039932e-12,1.8598757590847155e-11,2.4353705336706255e-11,5.220141651917529e-12,4.6112353437727725e-12
630,1.8338864606589766e-12,3.773397645469708e-12,7.772496501852023e-12,1.892588259355838e-11,2.4334933403668277e-11,3.694352728527913e-12,1.977788199628059e-12
631,1.813238341303608e-12,3.802661492676849e-12,7.694256873834513e-12,1.973423329680175e-11,2.6812198744955203e-11,4.748922997856792e-12,2.142080516486265e-12
632,1.8099829209111063e-12,3.7685983018890395e-12,7.510906596243458e-12,1.8204023875170173e-11,2.2963221880885474e-11,6.3519895896894215e-12,4.114164611925745e-12
633,1.805629046153144e-12,3.890004559601975e-12,7.68182239204621e-12,1.9742535436326035e-11,2.4179285388812455e-11,4.327127384682807e-12,3.9842876688679846e-12
634,1.8077012635516293e-12,3.7322522390818905e-12,7.616478829396165e-12,1.8355722974131514e-11,2.4661050661189385e-11,5.435112886003182e-12,1.029241966633286e-12
635,1.8015249651929988e-12,3.7176457090603936e-12,7.425808167577697e-12,1.884324835518722e-11,2.66056496678583e-11,4.233154356816194e-12,4.755966020645488e-12
636,1.7927263158492124e-12,3.742506044409775e-12,7.751810846443614e-12,1.8382031759446073e-11,2.3666855066906805e-11,6.283522324157655e-12,2.83806503180079e-12
637,1.8007657268174351e-12,3.6908574746406365e-12,7.508961133057423e-12,1.937520087070399e-11,2.4224317038304397e-11,4.887002543408288e-12,3.0397354604785648e-12
638,1.7785839425551953e-12,3.806332837067584e-12,7.366106255665916e-12,1.7641716571726122e-11,2.4375571910855844e-11,3.095250047829855e-12,3.0746160007926367e-12
639,1.799751826748021e-12,3.7818365511555156e-12,7.671486787022804e-12,1.932168562427254e-11,2.514892209181993e-11,5.7059464930815784e-12,3.586221934106381e-12
640,1.7733801634218439e-12,3.695470878951981e-12,7.355040368168362e-12,1.8480729731611213e-11,2.33186256952042e-11,3.8758748570295066e-12,1.6576725867264882e-12
641,1.7814020472203781e-12,3.6902377686502544e-12,7.547475087861256e-12,1.8971938155665062e-11,2.4564371878315125e-11,6.343237703466675e-12,2.6138601688055635e-12
642,1.7720311323069954e-12,3.652073303530584e-12,7.329113945565143e-12,1.8408836624631582e-11,2.3450188905344834e-11,3.1035359821715287e-12,3.892691504206511e-12
643,1.7799619905999112e-12,3.7193883150277555e-12,7.621583146591639e-12,1.7670333713823527e-11,2.536424449882425e-11,4.981936129661157e-12,2.3319072713131845e-12
644,1.7593551053942026e-12,3.729813044092311e-12,7.360886912487707e-12,1.9686748034843822e-11,2.3939312243275266e-11,6.520632797541616e-12,2.154631327457919e-12
645,1.7747318322737286e-12,3.6944278072522115e-12,7.360741761194873e-12,1.7900795230710364e-11,2.4108956670952238e-11,4.066487900490748e-12,2.874767196451168e-12
646,1.7538363310168601e-12,3.681727573510912e-12,7.59864337440036e-12,1.8437822306802403e-11,2.4260025540477677e-11,4.9346690827626166e-12,2.5534818245062556e-12
647,1.7675521288750385e-12,3.654258723727206e-12,7.507407140267063e-12,1.8848896431360857e-11,2.3452807152115796e-11,4.241636069375462e-12,1.6829838423288217e-12
648,1.7475648679074041e-12,3.666814522634292e-12,7.132918615289377e-12,1.7665770880880063e-11,2.360707353589199e-11,5.971284775980169e-12,5.3905732025018594e-12
649,1.7547392286475206e-12,3.63964255185833e-12,7.353592480536108e-12,1.8664272437976357e-11,2.455147703580206e-11,4.405159780968028e-12,2.113738930111177e-12
650,1.7475001109774923e-12,3.654553274457521e-12,7.414615739085913e-12,1.8080657315357573e-11,2.3001560719435514e-11,4.094639745302167e-12,3.1529610256230052e-12
651,1.7501080316533937e-12,3.680426979427547e-12,7.2813920370602e-12,1.8109822959522153e-11,2.4385649613188586e-11,4.877454720806019e-12,2.6859740598566406e-12
652,1.7385070528771035e-12,3.55184970135843e-12,7.155156902995146e-12,1.7577164094230005e-11,2.320453793459995e-11,5.936475115483153e-12,3.258085484895414e-12
653,1.7366697985265544e-12,3.6714061890671226e-12,7.657503563842305e-12,1.9412435329556806e-11,2.4665772596984684e-11,4.336761920123017e-12,2.8250097661416063e-12
654,1.7365113977225283e-12,3.5485226127354268e-12,7.067214751069869e-12,1.7035974362453645e-11,2.3501869348864786e-11,4.571592223382427e-12,4.2537963003944575e-12
655,1.7291480258041024e-12,3.672626915533769e-12,7.353025499823086e-12,1.8306788129060664e-11,2.3133207579981882e-11,3.742432649576581e-12,1.7042690339083465e-12
656,1.7355631809716547e-12,3.6537203720035816e-12,7.110550269606973e-12,1.8087770219856488e-11,2.3628804517084247e-11,6.259162609412181e-12,3.090499543989164e-12
657,1.712552326607176e-12,3.535207712992975e-12,7.311632351487792e-12,1.7963689991538336e-11,2.3413343159638194e-11,3.691122603348311e-12,1.907173311976089e-12
658,1.7319070506487834e-12,3.5945799021533335e-12,7.381125963005767e-12,1.852746392941835e-11,2.255825220948683e-11,4.311045694141896e-12,2.603617639684406e-12
659,1.712120679590726e-12,3.5685596514373415e-12,7.250442883042285e-12,1.7420285919125647e-11,2.472541276055166e-11,5.225277889987749e-12,4.121409866189126e-12
660,1.7217810143889468e-12,3.6009722698180195e-12,7.010998504884114e-12,1.747893807019102e-11,2.3230860486077512e-11,5.372016260872904e-12,2.062300706501092e-12
661,1.7088457375085005e-12,3.5717296497796444e-12,7.441498830080757e-12,1.8544080968023778e-11,2.420608739954942e-11,4.770951803753013e-12,2.0481650835658124e-12
662,1.7169582351096732e-12,3.5540492539169564e-12,7.023034522342718e-12,1.7951542375822747e-11,2.2189399572254044e-11,3.784963242054762e-12,3.10139762083638e-12
663,1.6952560681351333e-12,3.5541862338137464e-12,7.219401006191305e-12,1.6987704750448964e-11,2.460343429747075e-11,4.678582918846163e-12,2.498361717220869e-12
664,1.7067699592080427e-12,3.5098316943047173e-12,7.177684232036659e-12,1.8822668472272274e-11,2.287367115465178e-11,4.557098562823131e-12,2.3873652569798423e-12
665,1.7012642302175936e-12,3.5714401634423704e-12,7.182609895122237e-12,1.6843888550648908e-11,2.2874736878344594e-11,4.305853550966313e-12,5.142491540304731e-12
666,1.6963799518021598e-12,3.5714946218274138e-12,7.050076386152819e-12,1.8040441102929072e-11,2.180585777957873e-11,3.973034018976665e-12,1.7152780029922703e-12
667,1.692814134211657e-12,3.5331481912746326e-12,7.13252708127335e-12,1.6990430603609684e-11,2.341823390233301e-11,5.287095628632526e-12,2.5162841767694914e-12
668,1.687283238823763e-12,3.5496777262253115e-12,7.131345443639308e-12,1.8217960830736224e-11,2.385827213683084e-11,4.773739975356123e-12,2.672207077092284e-12
669,1.690733714710288e-12,3.4175250950572156e-12,6.970657015003692e-12,1.769595829878684e-11,2.335793642533637e-11,4.954696621423578e-12,3.769689381385697e-12
670,1.6832087350503718e-12,3.5435027861566332e-12,7.090266960988711e-12,1.7157991916398458e-11,2.1593200107685625e-11,3.633903641060754e-12,1.6889180068445675e-12
671,1.6840391334181897e-12,3.495479537108653e-12,7.020985322827534e-12,1.7760872710551663e-11,2.3519288592157316e-11,5.07916484703669e-12,3.4431158200649173e-12
672,1.6777808123195575e-12,3.5140202128691824e-12,7.220703498729673e-12,1.6994694658191917e-11,2.360467242127963e-11,4.191290362340057e-12,2.1995459488034493e-12
673,1.674359452581129e-12,3.539270464472535e-12,6.906622624500272e-12,1.8279324822554603e-11,2.270660733559735e-11,4.629676590036355e-12,1.8364220532635938e-12
674,1.665321482620052e-12,3.4087602757100003e-12,6.997548665912559e-12,1.7538759806360237e-11,2.1841592683999394e-11,4.667878838309993e-12,2.2594776497855e-12
675,1.6787457924827556e-12,3.4860526360522433e-12,7.048464636698049e-12,1.7067928211213375e-11,2.2584771950310963e-11,4.394615214482884e-12,4.428574788859045e-12
676,1.6599584810299955e-12,3.5218422681772378e-12,7.134364912413304e-12,1.7060172170703666e-11,2.3180951556957693e-11,4.743559750959804e-12,1.5329774372159654e-12
677,1.6668287843616269e-12,3.395421519873038e-12,6.6635179531650575e-12,1.7751494222345447e-11,2.3302752862404417e-11,4.108205170494386e-12,2.2792191645933247e-12
